Ano_0,Ano_1
1430.7125,1430.7125
1455.7325,1455.7325
1505.9233,1505.9233
1516.535,1516.535
1626.7446,1626.7446
1582.6088,1582.6088
1518.1205,1518.1205
1490.541,1490.541
1543.8423,1543.8423
1742.6063,1742.6063
1722.7065,1722.7065
1624.9685,1624.9685
1438.946,1438.946
1311.1422,1311.1422
1237.671,1237.671
1177.5645,1177.5645
1120.8633,1120.8633
1129.5574,1129.5574
1165.3369,1165.3369
1230.4885,1230.4885
1275.7562,1275.7562
1319.149,1319.149
1374.4613,1374.4613
1452.7682,1452.7682
1499.3198,1499.3198
1548.0099,1548.0099
1575.518,1575.518
1551.07,1551.07
1610.6146,1610.6146
1567.1583,1567.1583
1515.5891,1515.5891
1492.5776,1492.5776
1541.6818,1541.6818
1729.4609,1729.4609
1707.2749,1707.2749
1553.9308,1553.9308
1437.9231,1437.9231
1314.9792,1314.9792
1225.7007,1225.7007
1172.3429,1172.3429
1136.471,1136.471
1153.2242,1153.2242
1201.6423,1201.6423
1264.1207,1264.1207
1308.3463,1308.3463
1385.9254,1385.9254
1464.3441,1464.3441
1529.6599,1529.6599
1552.7197,1552.7197
1579.9647,1579.9647
1608.3085,1608.3085
1598.8333,1598.8333
1649.5153,1649.5153
1607.9929,1607.9929
1585.8475,1585.8475
1541.4668,1541.4668
1569.1929,1569.1929
1787.1733,1787.1733
1778.0106,1778.0106
1711.1239,1711.1239
1606.7247,1606.7247
1494.1002,1494.1002
1378.5317,1378.5317
1338.1519,1338.1519
1304.1948,1304.1948
1318.7563,1318.7563
1363.8479,1363.8479
1362.0328,1362.0328
1414.7897,1414.7897
1514.4995,1514.4995
1596.0492,1596.0492
1641.5465,1641.5465
1673.5355,1673.5355
1717.4968,1717.4968
1676.0039,1676.0039
1619.4514,1619.4514
1707.6211,1707.6211
1658.2719,1658.2719
1585.0145,1585.0145
1538.3267,1538.3267
1567.8335,1567.8335
1786.1564,1786.1564
1751.1393,1751.1393
1622.3749,1622.3749
1485.3845,1485.3845
1370.5201,1370.5201
1260.3767,1260.3767
1201.6262,1201.6262
1156.5056,1156.5056
1170.2108,1170.2108
1244.4458,1244.4458
1306.6147,1306.6147
1347.2534,1347.2534
1440.2406,1440.2406
1489.9331,1489.9331
1595.1091,1595.1091
1668.5116,1668.5116
1751.1038,1751.1038
1708.2097,1708.2097
1653.3096,1653.3096
1713.597,1713.597
1632.0525,1632.0525
1541.2605,1541.2605
1526.9257,1526.9257
1534.5533,1534.5533
1734.4106,1734.4106
1710.7882,1710.7882
1622.0856,1622.0856
1545.279,1545.279
1449.165,1449.165
1322.5527,1322.5527
1217.9749,1217.9749
1187.6472,1187.6472
1163.6108,1163.6108
1174.6992,1174.6992
1195.0225,1195.0225
1230.2599,1230.2599
1291.6799,1291.6799
1343.7948,1343.7948
1413.6967,1413.6967
1470.1884,1470.1884
1512.7589,1512.7589
1545.065,1545.065
1462.4077,1462.4077
1591.0337,1591.0337
1533.8296,1533.8296
1475.09,1475.09
1452.9805,1452.9805
1508.4166,1508.4166
1698.3306,1698.3306
1633.9188,1633.9188
1528.85,1528.85
1407.7772,1407.7772
1353.6284,1353.6284
1259.992,1259.992
1195.1521,1195.1521
1129.566,1129.566
1107.1631,1107.1631
1093.9513,1093.9513
1089.2622,1089.2622
1095.1866,1095.1866
1124.4255,1124.4255
1193.072,1193.072
1266.062,1266.062
1351.2576,1351.2576
1418.6023,1418.6023
1442.1478,1442.1478
1391.9872,1391.9872
1553.6182,1553.6182
1533.4773,1533.4773
1491.6846,1491.6846
1443.4435,1443.4435
1552.7102,1552.7102
1776.4873,1776.4873
1723.8823,1723.8823
1593.5564,1593.5564
1516.3268,1516.3268
1363.6957,1363.6957
1257.0409,1257.0409
1233.5305,1233.5305
1150.77,1150.77
1177.2356,1177.2356
1227.1328,1227.1328
1294.7212,1294.7212
1335.5249,1335.5249
1424.224,1424.224
1472.1681,1472.1681
1662.5164,1662.5164
1713.7922,1713.7922
1749.9062,1749.9062
1728.3154,1728.3154
1705.126,1705.126
1991.5364,1991.5364
1918.912,1918.912
1837.007,1837.007
1713.9646,1713.9646
1835.2605,1835.2605
2056.2634,2056.2634
1965.0724,1965.0724
1777.7235,1777.7235
1713.9963,1713.9963
1557.7911,1557.7911
1445.2062,1445.2062
1427.7767,1427.7767
1309.9377,1309.9377
1338.074,1338.074
1378.4576,1378.4576
1395.5657,1395.5657
1460.5259,1460.5259
1559.485,1559.485
1629.606,1629.606
1728.7671,1728.7671
1769.476,1769.476
1783.8698,1783.8698
1756.4714,1756.4714
1685.2644,1685.2644
1553.195,1553.195
1452.8423,1452.8423
1464.9506,1464.9506
1483.5894,1483.5894
1552.9163,1552.9163
1726.9281,1726.9281
1713.8695,1713.8695
1553.9456,1553.9456
1448.4065,1448.4065
1351.2036,1351.2036
1254.0269,1254.0269
1224.8767,1224.8767
1178.8854,1178.8854
1187.4808,1187.4808
1220.0446,1220.0446
1274.3475,1274.3475
1333.8071,1333.8071
1404.7816,1404.7816
1464.4846,1464.4846
1566.544,1566.544
1603.9829,1603.9829
1609.0065,1609.0065
1575.5552,1575.5552
1541.6671,1541.6671
1573.7728,1573.7728
1531.8596,1531.8596
1505.2958,1505.2958
1474.3967,1474.3967
1528.999,1528.999
1678.4894,1678.4894
1645.2516,1645.2516
1540.7905,1540.7905
1446.4371,1446.4371
1378.6227,1378.6227
1261.3218,1261.3218
1209.1956,1209.1956
1184.8994,1184.8994
1181.1763,1181.1763
1198.9305,1198.9305
1211.7538,1211.7538
1239.4692,1239.4692
1280.7123,1280.7123
1347.126,1347.126
1432.5164,1432.5164
1476.6362,1476.6362
1481.7275,1481.7275
1493.6407,1493.6407
1452.1189,1452.1189
1500.8466,1500.8466
1442.6407,1442.6407
1406.1495,1406.1495
1393.3363,1393.3363
1479.2332,1479.2332
1615.2631,1615.2631
1538.5011,1538.5011
1449.064,1449.064
1353.8995,1353.8995
1294.2579,1294.2579
1200.2682,1200.2682
1133.9253,1133.9253
1063.793,1063.793
1048.8396,1048.8396
1033.914,1033.914
1043.5093,1043.5093
1047.0067,1047.0067
1068.5922,1068.5922
1160.2678,1160.2678
1206.748,1206.748
1212.4188,1212.4188
1219.6857,1219.6857
1226.0408,1226.0408
1221.4298,1221.4298
1257.7802,1257.7802
1233.0566,1233.0566
1231.983,1231.983
1259.9624,1259.9624
1412.5505,1412.5505
1551.0955,1551.0955
1534.7288,1534.7288
1432.9106,1432.9106
1336.3367,1336.3367
1231.2482,1231.2482
1143.553,1143.553
1122.9182,1122.9182
1060.7212,1060.7212
1078.1483,1078.1483
1110.4148,1110.4148
1168.2646,1168.2646
1241.5005,1241.5005
1315.3517,1315.3517
1367.0044,1367.0044
1486.1395,1486.1395
1511.0416,1511.0416
1546.18,1546.18
1530.4603,1530.4603
1504.5172,1504.5172
1722.843,1722.843
1621.059,1621.059
1551.043,1551.043
1507.1997,1507.1997
1585.3759,1585.3759
1780.4888,1780.4888
1757.3916,1757.3916
1589.5255,1589.5255
1488.5181,1488.5181
1297.138,1297.138
1225.1799,1225.1799
1202.467,1202.467
1135.035,1135.035
1144.6913,1144.6913
1189.8025,1189.8025
1252.2284,1252.2284
1317.6354,1317.6354
1401.7592,1401.7592
1432.3812,1432.3812
1603.0706,1603.0706
1616.3771,1616.3771
1641.2415,1641.2415
1634.803,1634.803
1611.3873,1611.3873
1867.8284,1867.8284
1802.8079,1802.8079
1722.2992,1722.2992
1627.764,1627.764
1741.7031,1741.7031
1923.9606,1923.9606
1891.7467,1891.7467
1599.4635,1599.4635
1487.5481,1487.5481
1371.0265,1371.0265
1245.1294,1245.1294
1175.1196,1175.1196
1127.5558,1127.5558
1099.322,1099.322
1082.1442,1082.1442
1071.9989,1071.9989
1075.889,1075.889
1104.4103,1104.4103
1180.4663,1180.4663
1238.3188,1238.3188
1266.0255,1266.0255
1355.5045,1355.5045
1394.6797,1394.6797
1423.8297,1423.8297
1447.4071,1447.4071
1416.3048,1416.3048
1410.5524,1410.5524
1396.4387,1396.4387
1532.2778,1532.2778
1686.2974,1686.2974
1707.3561,1707.3561
1587.5223,1587.5223
1520.0634,1520.0634
1456.8623,1456.8623
1333.2172,1333.2172
1250.2737,1250.2737
1214.0658,1214.0658
1220.8859,1220.8859
1270.0707,1270.0707
1294.804,1294.804
1350.7596,1350.7596
1444.4128,1444.4128
1505.2881,1505.2881
1616.0685,1616.0685
1682.989,1682.989
1741.8024,1741.8024
1773.4175,1773.4175
1834.5072,1834.5072
1833.4498,1833.4498
1814.1677,1814.1677
1749.3025,1749.3025
1655.738,1655.738
1745.6263,1745.6263
1881.9486,1881.9486
1930.497,1930.497
1665.3083,1665.3083
1516.2682,1516.2682
1425.3871,1425.3871
1372.9856,1372.9856
1333.8177,1333.8177
1316.3922,1316.3922
1240.7155,1240.7155
1276.6725,1276.6725
1325.0387,1325.0387
1388.5294,1388.5294
1477.5648,1477.5648
1545.7977,1545.7977
1616.1066,1616.1066
1651.3588,1651.3588
1606.0309,1606.0309
1557.1102,1557.1102
1536.4583,1536.4583
1506.5476,1506.5476
1489.79,1489.79
1464.6687,1464.6687
1467.0942,1467.0942
1590.0778,1590.0778
1726.2338,1726.2338
1689.0525,1689.0525
1557.3618,1557.3618
1459.12,1459.12
1328.6732,1328.6732
1225.6628,1225.6628
1208.7875,1208.7875
1212.9767,1212.9767
1242.6426,1242.6426
1323.8491,1323.8491
1359.478,1359.478
1419.9507,1419.9507
1495.2432,1495.2432
1560.5234,1560.5234
1615.4048,1615.4048
1643.1263,1643.1263
1640.286,1640.286
1601.6031,1601.6031
1656.8384,1656.8384
1614.9581,1614.9581
1576.2957,1576.2957
1561.0343,1561.0343
1521.9637,1521.9637
1629.5093,1629.5093
1769.1117,1769.1117
1734.4825,1734.4825
1625.023,1625.023
1520.2078,1520.2078
1387.4707,1387.4707
1277.3236,1277.3236
1247.1018,1247.1018
1236.3854,1236.3854
1230.9337,1230.9337
1311.5708,1311.5708
1349.2941,1349.2941
1381.8923,1381.8923
1482.8025,1482.8025
1572.6361,1572.6361
1644.4362,1644.4362
1706.8899,1706.8899
1750.291,1750.291
1687.9717,1687.9717
1656.462,1656.462
1580.5566,1580.5566
1543.5482,1543.5482
1513.5745,1513.5745
1497.3042,1497.3042
1623.0941,1623.0941
1720.8925,1720.8925
1685.4702,1685.4702
1570.5255,1570.5255
1471.1221,1471.1221
1330.0072,1330.0072
1242.5138,1242.5138
1201.8964,1201.8964
1194.3997,1194.3997
1206.7664,1206.7664
1254.4065,1254.4065
1311.0964,1311.0964
1355.1079,1355.1079
1428.6682,1428.6682
1485.5486,1485.5486
1533.2064,1533.2064
1585.5458,1585.5458
1617.0685,1617.0685
1595.3253,1595.3253
1601.4838,1601.4838
1567.5361,1567.5361
1541.6802,1541.6802
1544.2249,1544.2249
1520.4353,1520.4353
1642.6547,1642.6547
1752.4917,1752.4917
1719.5465,1719.5465
1636.9304,1636.9304
1514.06,1514.06
1411.3259,1411.3259
1315.2498,1315.2498
1241.7925,1241.7925
1207.836,1207.836
1195.908,1195.908
1194.6093,1194.6093
1206.9324,1206.9324
1221.9117,1221.9117
1271.3435,1271.3435
1333.989,1333.989
1382.2979,1382.2979
1466.3424,1466.3424
1513.5709,1513.5709
1518.2036,1518.2036
1569.0417,1569.0417
1595.8317,1595.8317
1571.9606,1571.9606
1513.1195,1513.1195
1408.8535,1408.8535
1565.904,1565.904
1645.7877,1645.7877
1615.7137,1615.7137
1525.7299,1525.7299
1447.0667,1447.0667
1263.7054,1263.7054
1160.9115,1160.9115
1117.0397,1117.0397
1097.9596,1097.9596
1111.6317,1111.6317
1186.4232,1186.4232
1266.9652,1266.9652
1328.8617,1328.8617
1387.9744,1387.9744
1444.0829,1444.0829
1506.7251,1506.7251
1532.2474,1532.2474
1520.234,1520.234
1479.5283,1479.5283
1439.7281,1439.7281
1451.5746,1451.5746
1433.2566,1433.2566
1424.9733,1424.9733
1431.0165,1431.0165
1588.2617,1588.2617
1655.8932,1655.8932
1600.7804,1600.7804
1478.9359,1478.9359
1388.231,1388.231
1247.2445,1247.2445
1139.646,1139.646
1083.056,1083.056
1071.3016,1071.3016
1095.0126,1095.0126
1138.2603,1138.2603
1220.0154,1220.0154
1289.966,1289.966
1357.6611,1357.6611
1405.6316,1405.6316
1476.6924,1476.6924
1499.3073,1499.3073
1486.843,1486.843
1452.0802,1452.0802
1430.6862,1430.6862
1457.9905,1457.9905
1436.9517,1436.9517
1427.5471,1427.5471
1432.4728,1432.4728
1591.502,1591.502
1662.3475,1662.3475
1604.7104,1604.7104
1483.607,1483.607
1390.0709,1390.0709
1251.07,1251.07
1142.5524,1142.5524
1085.8337,1085.8337
1069.5847,1069.5847
1095.5642,1095.5642
1125.3478,1125.3478
1182.2662,1182.2662
1234.3292,1234.3292
1287.2773,1287.2773
1352.9353,1352.9353
1429.587,1429.587
1452.1224,1452.1224
1455.3439,1455.3439
1445.3845,1445.3845
1422.9536,1422.9536
1501.208,1501.208
1473.987,1473.987
1458.5966,1458.5966
1457.2075,1457.2075
1627.9985,1627.9985
1703.8304,1703.8304
1646.5614,1646.5614
1541.7604,1541.7604
1465.6091,1465.6091
1358.8317,1358.8317
1225.9307,1225.9307
1178.6218,1178.6218
1080.1338,1080.1338
1076.1759,1076.1759
1093.828,1093.828
1134.9501,1134.9501
1156.9078,1156.9078
1212.5109,1212.5109
1283.4103,1283.4103
1336.1097,1336.1097
1377.9861,1377.9861
1432.2952,1432.2952
1408.4585,1408.4585
1355.0814,1355.0814
1380.4409,1380.4409
1364.3394,1364.3394
1354.9838,1354.9838
1384.0203,1384.0203
1570.9639,1570.9639
1603.6852,1603.6852
1525.5172,1525.5172
1406.4318,1406.4318
1320.6361,1320.6361
1249.9896,1249.9896
1141.5676,1141.5676
1078.8068,1078.8068
1045.2847,1045.2847
1031.1215,1031.1215
1021.9234,1021.9234
1020.1567,1020.1567
1021.0099,1021.0099
1046.0009,1046.0009
1094.4897,1094.4897
1169.3326,1169.3326
1213.4154,1213.4154
1252.3363,1252.3363
1230.7068,1230.7068
1210.0297,1210.0297
1232.1736,1232.1736
1215.9028,1215.9028
1216.9697,1216.9697
1258.3938,1258.3938
1448.9138,1448.9138
1514.2085,1514.2085
1461.3837,1461.3837
1374.9738,1374.9738
1287.4904,1287.4904
1200.1519,1200.1519
1098.9098,1098.9098
1052.3488,1052.3488
1029.1356,1029.1356
1041.6467,1041.6467
1061.7513,1061.7513
1138.6548,1138.6548
1209.9375,1209.9375
1283.4443,1283.4443
1353.5653,1353.5653
1422.5734,1422.5734
1453.3048,1453.3048
1461.2041,1461.2041
1444.9391,1444.9391
1439.7107,1439.7107
1577.0066,1577.0066
1532.8661,1532.8661
1500.5957,1500.5957
1496.8673,1496.8673
1674.3284,1674.3284
1764.3573,1764.3573
1694.6697,1694.6697
1529.9255,1529.9255
1405.2949,1405.2949
1261.955,1261.955
1161.6011,1161.6011
1113.7029,1113.7029
1055.1102,1055.1102
1063.5278,1063.5278
1113.0769,1113.0769
1198.5626,1198.5626
1260.7742,1260.7742
1317.0171,1317.0171
1381.6178,1381.6178
1460.5115,1460.5115
1499.099,1499.099
1514.0515,1514.0515
1493.8663,1493.8663
1461.3575,1461.3575
1610.3453,1610.3453
1559.87,1559.87
1527.0243,1527.0243
1516.6929,1516.6929
1696.8473,1696.8473
1787.5968,1787.5968
1707.6599,1707.6599
1551.4015,1551.4015
1434.227,1434.227
1306.9326,1306.9326
1200.5168,1200.5168
1152.8298,1152.8298
1072.4039,1072.4039
1076.9637,1076.9637
1123.9188,1123.9188
1196.5973,1196.5973
1279.437,1279.437
1345.9823,1345.9823
1395.5194,1395.5194
1501.3945,1501.3945
1556.6896,1556.6896
1578.6531,1578.6531
1573.7397,1573.7397
1517.7188,1517.7188
1701.5863,1701.5863
1636.2527,1636.2527
1585.3333,1585.3333
1549.1174,1549.1174
1737.0303,1737.0303
1837.1174,1837.1174
1736.5701,1736.5701
1593.0088,1593.0088
1477.3168,1477.3168
1341.813,1341.813
1219.6918,1219.6918
1174.0531,1174.0531
1078.9948,1078.9948
1085.5233,1085.5233
1133.3375,1133.3375
1220.8885,1220.8885
1300.4004,1300.4004
1345.9918,1345.9918
1426.9612,1426.9612
1490.0258,1490.0258
1543.9224,1543.9224
1490.3385,1490.3385
1451.4817,1451.4817
1428.8044,1428.8044
1410.9402,1410.9402
1398.7103,1398.7103
1392.7627,1392.7627
1417.6791,1417.6791
1601.1736,1601.1736
1629.1033,1629.1033
1588.1127,1588.1127
1477.0657,1477.0657
1384.2695,1384.2695
1250.3146,1250.3146
1138.9784,1138.9784
1083.5472,1083.5472
1062.5261,1062.5261
1069.9976,1069.9976
1100.2155,1100.2155
1160.1093,1160.1093
1202.6852,1202.6852
1269.4111,1269.4111
1332.2902,1332.2902
1400.0796,1400.0796
1433.0659,1433.0659
1434.0784,1434.0784
1426.1143,1426.1143
1414.4825,1414.4825
1398.7928,1398.7928
1384.544,1384.544
1377.5908,1377.5908
1405.5736,1405.5736
1588.5322,1588.5322
1616.5704,1616.5704
1569.2303,1569.2303
1484.6078,1484.6078
1387.2246,1387.2246
1248.7253,1248.7253
1140.0142,1140.0142
1082.4867,1082.4867
1053.6562,1053.6562
1052.9011,1052.9011
1066.5621,1066.5621
1077.9357,1077.9357
1108.5784,1108.5784
1159.9785,1159.9785
1237.2063,1237.2063
1281.0862,1281.0862
1306.0481,1306.0481
1322.6348,1322.6348
1319.345,1319.345
1306.4442,1306.4442
1323.3258,1323.3258
1318.8142,1318.8142
1321.2675,1321.2675
1370.1624,1370.1624
1573.0846,1573.0846
1584.3232,1584.3232
1503.0662,1503.0662
1370.2059,1370.2059
1299.213,1299.213
1215.3042,1215.3042
1120.5425,1120.5425
1045.8903,1045.8903
1000.24945,1000.24945
979.83014,979.83014
967.41815,967.41815
966.0778,966.0778
977.23584,977.23584
1014.9987,1014.9987
1065.8854,1065.8854
1136.2942,1136.2942
1174.0437,1174.0437
1196.0509,1196.0509
1197.7017,1197.7017
1175.6909,1175.6909
1211.6233,1211.6233
1206.6555,1206.6555
1212.9299,1212.9299
1264.959,1264.959
1461.6229,1461.6229
1504.984,1504.984
1464.6951,1464.6951
1378.8538,1378.8538
1296.4941,1296.4941
1203.8212,1203.8212
1103.2332,1103.2332
1055.2073,1055.2073
1031.9042,1031.9042
1044.6863,1044.6863
1064.5055,1064.5055
1149.6992,1149.6992
1214.7926,1214.7926
1277.1971,1277.1971
1339.2325,1339.2325
1441.6217,1441.6217
1490.4799,1490.4799
1483.3838,1483.3838
1447.3116,1447.3116
1402.5122,1402.5122
1441.3785,1441.3785
1416.6244,1416.6244
1408.2086,1408.2086
1458.5614,1458.5614
1643.3627,1643.3627
1684.5623,1684.5623
1625.4509,1625.4509
1507.156,1507.156
1388.1929,1388.1929
1249.4662,1249.4662
1142.1257,1142.1257
1082.3661,1082.3661
1056.9932,1056.9932
1065.0173,1065.0173
1100.1747,1100.1747
1181.8671,1181.8671
1240.3026,1240.3026
1301.2439,1301.2439
1364.4663,1364.4663
1415.0244,1415.0244
1453.2988,1453.2988
1458.99,1458.99
1433.3418,1433.3418
1405.5938,1405.5938
1428.2574,1428.2574
1422.025,1422.025
1419.4379,1419.4379
1445.1323,1445.1323
1652.1782,1652.1782
1676.9944,1676.9944
1627.8041,1627.8041
1500.2772,1500.2772
1395.0071,1395.0071
1262.1991,1262.1991
1157.024,1157.024
1083.4274,1083.4274
1054.4387,1054.4387
1057.0989,1057.0989
1065.7931,1065.7931
1087.8193,1087.8193
1115.3109,1115.3109
1156.0415,1156.0415
1231.5566,1231.5566
1281.1466,1281.1466
1317.6089,1317.6089
1331.5054,1331.5054
1330.9652,1330.9652
1309.161,1309.161
1339.7864,1339.7864
1332.5021,1332.5021
1344.0748,1344.0748
1396.201,1396.201
1596.6147,1596.6147
1605.7703,1605.7703
1534.2283,1534.2283
1390.8696,1390.8696
1311.2657,1311.2657
1220.7842,1220.7842
1122.6777,1122.6777
1045.8331,1045.8331
1009.8282,1009.8282
999.27795,999.27795
988.4759,988.4759
986.4299,986.4299
992.28674,992.28674
1026.9352,1026.9352
1082.2877,1082.2877
1149.7443,1149.7443
1185.7454,1185.7454
1214.0822,1214.0822
1208.3666,1208.3666
1181.4218,1181.4218
1192.5707,1192.5707
1195.9282,1195.9282
1205.4708,1205.4708
1268.8206,1268.8206
1463.8668,1463.8668
1497.4727,1497.4727
1463.958,1463.958
1389.9412,1389.9412
1303.5194,1303.5194
1209.6064,1209.6064
1105.6129,1105.6129
1056.451,1056.451
1032.0831,1032.0831
1044.2626,1044.2626
1071.2087,1071.2087
1157.2898,1157.2898
1220.1144,1220.1144
1286.2902,1286.2902
1362.2483,1362.2483
1408.091,1408.091
1432.898,1432.898
1439.3385,1439.3385
1415.2482,1415.2482
1386.1085,1386.1085
1369.4728,1369.4728
1381.5869,1381.5869
1389.3925,1389.3925
1447.6035,1447.6035
1629.4066,1629.4066
1642.1198,1642.1198
1620.6733,1620.6733
1494.9731,1494.9731
1401.6556,1401.6556
1242.1775,1242.1775
1135.7545,1135.7545
1084.1014,1084.1014
1059.9312,1059.9312
1067.4454,1067.4454
1098.3035,1098.3035
1181.9745,1181.9745
1238.5986,1238.5986
1295.294,1295.294
1359.4143,1359.4143
1399.4225,1399.4225
1418.2628,1418.2628
1429.9396,1429.9396
1426.7198,1426.7198
1423.3542,1423.3542
1399.2518,1399.2518
1399.6042,1399.6042
1398.9171,1398.9171
1459.9523,1459.9523
1643.0006,1643.0006
1653.9503,1653.9503
1606.842,1606.842
1519.5807,1519.5807
1425.061,1425.061
1240.059,1240.059
1133.6093,1133.6093
1078.507,1078.507
1063.0403,1063.0403
1070.2853,1070.2853
1099.2849,1099.2849
1185.034,1185.034
1239.2244,1239.2244
1296.9508,1296.9508
1364.2764,1364.2764
1402.1534,1402.1534
1430.3411,1430.3411
1433.1111,1433.1111
1429.5317,1429.5317
1418.7465,1418.7465
1403.9067,1403.9067
1400.6891,1400.6891
1400.2114,1400.2114
1454.233,1454.233
1653.7412,1653.7412
1675.3252,1675.3252
1621.6002,1621.6002
1486.1191,1486.1191
1421.7388,1421.7388
1246.1223,1246.1223
1131.9562,1131.9562
1077.8339,1077.8339
1063.228,1063.228
1070.7538,1070.7538
1099.1133,1099.1133
1183.342,1183.342
1236.0505,1236.0505
1289.1848,1289.1848
1358.9114,1358.9114
1406.7129,1406.7129
1430.9935,1430.9935
1433.1893,1433.1893
1433.9963,1433.9963
1424.7513,1424.7513
1417.318,1417.318
1409.1936,1409.1936
1409.8683,1409.8683
1459.7561,1459.7561
1658.73,1658.73
1685.3418,1685.3418
1635.184,1635.184
1490.9847,1490.9847
1400.8971,1400.8971
1256.4637,1256.4637
1149.6277,1149.6277
1085.5386,1085.5386
1066.4646,1066.4646
1074.2179,1074.2179
1107.6698,1107.6698
1161.8419,1161.8419
1212.3662,1212.3662
1267.0138,1267.0138
1322.2234,1322.2234
1380.9625,1380.9625
1411.4062,1411.4062
1421.7966,1421.7966
1420.3137,1420.3137
1393.5746,1393.5746
1405.0327,1405.0327
1392.1855,1392.1855
1388.3495,1388.3495
1440.0453,1440.0453
1625.2305,1625.2305
1645.0898,1645.0898
1588.7489,1588.7489
1491.7542,1491.7542
1401.0511,1401.0511
1247.6754,1247.6754
1134.3807,1134.3807
1079.7079,1079.7079
1050.5955,1050.5955
1054.662,1054.662
1073.7902,1073.7902
1120.1097,1120.1097
1153.1992,1153.1992
1231.6947,1231.6947
1309.4816,1309.4816
1365.344,1365.344
1404.9132,1404.9132
1413.5637,1413.5637
1408.0992,1408.0992
1378.724,1378.724
1366.9202,1366.9202
1364.4347,1364.4347
1363.2972,1363.2972
1431.4313,1431.4313
1614.044,1614.044
1632.2317,1632.2317
1595.832,1595.832
1496.1523,1496.1523
1394.2147,1394.2147
1252.712,1252.712
1143.4999,1143.4999
1078.9612,1078.9612
1054.8787,1054.8787
1059.9293,1059.9293
1079.8502,1079.8502
1093.5292,1093.5292
1113.7603,1113.7603
1185.339,1185.339
1261.5145,1261.5145
1342.8267,1342.8267
1396.1006,1396.1006
1420.183,1420.183
1410.1244,1410.1244
1374.2534,1374.2534
1441.6017,1441.6017
1430.9866,1430.9866
1433.7303,1433.7303
1480.1713,1480.1713
1645.5479,1645.5479
1672.5359,1672.5359
1617.0197,1617.0197
1492.507,1492.507
1383.7566,1383.7566
1274.4115,1274.4115
1159.008,1159.008
1095.7715,1095.7715
1076.4441,1076.4441
1072.9539,1072.9539
1086.6642,1086.6642
1107.8975,1107.8975
1110.042,1110.042
1157.9562,1157.9562
1232.9053,1232.9053
1270.4532,1270.4532
1323.4664,1323.4664
1347.8796,1347.8796
1328.4314,1328.4314
1293.3429,1293.3429
1284.3184,1284.3184
1281.8575,1281.8575
1300.2145,1300.2145
1377.4547,1377.4547
1562.7205,1562.7205
1558.3336,1558.3336
1500.5604,1500.5604
1394.8105,1394.8105
1304.2878,1304.2878
1217.3591,1217.3591
1116.4877,1116.4877
1044.7808,1044.7808
1003.37396,1003.37396
988.6878,988.6878
973.6323,973.6323
972.21423,972.21423
978.61725,978.61725
1007.3444,1007.3444
1062.2639,1062.2639
1119.6608,1119.6608
1162.1865,1162.1865
1192.9861,1192.9861
1197.646,1197.646
1180.9532,1180.9532
1188.991,1188.991
1191.8506,1191.8506
1203.5009,1203.5009
1302.4799,1302.4799
1492.5615,1492.5615
1508.8416,1508.8416
1477.9117,1477.9117
1380.3882,1380.3882
1286.6572,1286.6572
